study_hours,break_time,sleep_hours,focus_score,previous_score,course,difficulty,goal_type,energy_level,time_of_day,distraction,day,target
5.514077379885708,0.7235993597261128,5.02449696532695,8.801081978407819,63.654782490435664,operating systems,high,concept,medium,afternoon,medium,tuesday,Spaced Repetition
4.7076371190621895,1.3075990186672335,9.970316514875485,9.440352687093057,40.25690547016622,dbms,low,exam,low,morning,medium,sunday,Spaced Repetition
9.591994910126505,1.3933680670302027,7.23519601196381,5.594635840497837,49.55776554826579,general,low,exam,high,morning,low,sunday,Spaced Repetition
1.7462576864151511,0.20434464607116154,6.82138232199229,5.771974661353901,55.84162574181484,general,low,revision,high,night,medium,monday,Spaced Repetition
3.869185255754961,0.10254066492630654,6.374019484577897,2.697390381444328,73.69795199706279,machine learning,medium,revision,high,night,low,wednesday,Pomodoro
7.532677759045555,1.5805654707456835,5.732900354305729,4.487476407120681,77.60661844277382,general,low,concept,medium,afternoon,medium,saturday,Pomodoro
6.154797099563693,1.735927539872304,9.57609114814595,4.024326977448387,44.0265076915811,data structures,high,revision,medium,night,medium,wednesday,Pomodoro
3.751506993729065,0.730754749069868,6.381557683742884,8.393863439769543,44.86089356987585,operating systems,high,revision,low,night,high,friday,Pomodoro
4.207541510784614,1.1635710523890508,4.597288231053293,3.757705006185519,70.0518964996533,general,high,exam,medium,afternoon,high,sunday,Pomodoro
9.139189062252829,0.17097727470314283,5.299696214656518,8.59980724534297,77.89320912651746,algorithms,medium,revision,medium,night,low,wednesday,Spaced Repetition
9.465808090244714,1.523083096152218,8.177383561144863,3.1503593537007277,47.11440598245703,algorithms,medium,concept,high,morning,high,tuesday,Pomodoro
1.984873643523814,0.5409382112330177,4.279815402769542,4.8911296450431845,89.6467441587768,data structures,high,revision,medium,morning,low,friday,Pomodoro
4.45696133208213,1.4682991946083017,9.62746572054606,5.763205512635257,40.598258293397365,mathematics,low,revision,low,night,high,saturday,Pomodoro
6.693996284365597,0.24225605399550632,5.635783053205033,5.568832774158621,58.9343984907985,general,high,exam,medium,afternoon,medium,thursday,Spaced Repetition
8.524062997501149,0.09379648189033563,9.686480389680108,2.158683059198592,42.06421766285767,mathematics,high,exam,medium,morning,high,saturday,Pomodoro
9.628279672288587,0.042879733246226515,8.431915903528854,9.629079795463673,91.73630376117636,operating systems,medium,concept,high,night,medium,wednesday,Spaced Repetition
3.853663924267524,1.079013147968591,8.145523420427171,4.792058349499435,91.24093182732756,dbms,low,concept,low,afternoon,low,thursday,Pomodoro
6.017664382005478,1.9137768852659325,9.2743720273135,4.640647628036185,57.4908315006612,mathematics,medium,revision,high,night,high,tuesday,Pomodoro
1.5618266531426204,1.3046924951662764,9.469477607513314,4.415008481928563,90.28795153632166,algorithms,low,revision,low,morning,medium,saturday,Pomodoro
8.942943830179132,0.46924453401256416,5.574217511733848,7.336368939796631,50.631628749042285,machine learning,high,revision,low,morning,low,friday,Spaced Repetition
6.727098837862804,1.0001846715644664,4.619802866879679,2.778830030076538,68.77791737197161,machine learning,medium,concept,medium,morning,high,monday,Pomodoro
9.349409178096192,0.695048774169831,5.9747149221856395,6.142947863338157,54.73010866164831,dbms,medium,revision,high,morning,high,wednesday,Pomodoro
5.589033181577846,1.7260538962992473,6.5000204992382224,7.694787527993539,91.38244589288814,machine learning,low,revision,medium,morning,medium,wednesday,Spaced Repetition
4.45870168804468,0.1106839971009057,8.859229714247967,9.857579366035695,89.44175754619658,machine learning,high,revision,low,afternoon,medium,saturday,Deep Work
5.023553999867413,1.8681196401689721,9.125322057794396,1.9216055436660906,47.8915134331426,mathematics,low,exam,medium,night,medium,wednesday,Pomodoro
5.308181177325321,0.8121525847340667,9.238956155136428,1.2894622747934523,93.7506334280074,machine learning,medium,revision,low,night,low,tuesday,Pomodoro
3.2243056302726396,0.035130911407933896,7.715247550178939,5.121184662682438,74.02987277775225,data structures,high,revision,medium,morning,high,friday,Pomodoro
4.021247280793457,1.0597726279603776,7.949974137538886,1.7152449926904514,69.64484309224721,data structures,high,concept,medium,night,low,tuesday,Pomodoro
1.5744343123874223,0.660715377398122,5.386842052059086,9.00092474700699,43.29720723211759,dbms,low,revision,low,afternoon,high,monday,Pomodoro
1.0652718521363003,1.9761358839222998,7.953008202153029,4.288655178114011,68.22593485979448,algorithms,low,revision,high,morning,high,saturday,Pomodoro
2.6571702077306636,1.6807230107706375,4.729339777109614,2.9349300122955206,42.23051728297876,data structures,low,revision,low,afternoon,low,friday,Pomodoro
5.599474010151188,1.4044267368166492,6.861056823492758,3.810110683748536,57.1010745555741,machine learning,medium,exam,high,night,medium,friday,Pomodoro
7.9380856388692225,0.2856198515653392,5.229879659226073,7.173204451481472,73.61386721189575,data structures,high,concept,low,morning,medium,saturday,Spaced Repetition
9.639353085251514,0.6700983418769648,8.671274928536134,8.698745391680621,66.13638984885796,dbms,medium,revision,low,night,low,saturday,Spaced Repetition
1.0725246000598165,1.5172751678274234,7.755319865982905,8.360409924284106,67.3366472861628,algorithms,low,exam,high,night,low,sunday,Spaced Repetition
1.5903177819817342,1.4101598563675835,7.26121658588356,5.732013761364571,57.52273348587491,dbms,high,concept,medium,night,high,saturday,Pomodoro
3.897022082805675,0.6939341512489676,5.250311219538711,5.010586228899389,43.119605884678016,algorithms,medium,exam,low,night,low,sunday,Spaced Repetition
4.48299153328878,1.0071635548289206,5.141818661627379,8.88673980663242,74.33606733186691,algorithms,high,revision,high,night,medium,saturday,Spaced Repetition
1.8435237945374476,1.5618663595809885,9.94904612967101,5.780789148173604,80.96677001164782,mathematics,high,concept,high,afternoon,low,tuesday,Spaced Repetition
3.389820450523859,0.8908673505720603,8.273493351064083,4.382955593161064,95.66393678698023,algorithms,low,exam,high,afternoon,high,monday,Pomodoro
2.4779526240461136,0.11196056972337276,4.726094300491893,9.369863048207213,73.10505297637309,dbms,medium,exam,medium,afternoon,high,wednesday,Pomodoro
7.728171724486993,1.461085262993158,4.278119616605677,5.94702702103322,68.0194872341089,dbms,low,revision,high,night,medium,saturday,Spaced Repetition
9.481861984109383,1.3418778115254122,8.207380914451004,2.1002764588610288,92.45782462449776,operating systems,high,revision,low,morning,low,thursday,Pomodoro
9.723651958441721,1.9682792940834721,5.122256111432286,8.783234278661538,63.425399571633506,machine learning,medium,exam,medium,afternoon,low,saturday,Spaced Repetition
8.86437798652047,0.10534666365939427,9.334869771974713,2.9726591108709854,80.71235465286256,machine learning,high,concept,high,afternoon,high,tuesday,Pomodoro
4.123252227930724,1.0765054926895312,8.867733123676238,2.9479877507050434,88.17579048245658,general,low,concept,high,afternoon,low,friday,Pomodoro
7.641201998365605,0.6323013835566571,6.903420958131049,8.326493850808083,97.23370383386444,general,medium,exam,medium,night,high,wednesday,Pomodoro
3.5702891181465066,1.3071244439160499,7.93339540574184,6.331988668681686,45.97964949097077,algorithms,medium,concept,high,afternoon,medium,thursday,Spaced Repetition
7.900405069786458,0.5907540076812321,4.128333080050479,9.497569271550956,50.18280498369464,dbms,high,exam,medium,night,medium,thursday,Spaced Repetition
9.28350848350033,1.7583698355581958,6.741367329894567,4.698099144926259,73.30054518849107,operating systems,low,exam,medium,night,low,saturday,Pomodoro
6.13108436603551,0.22580642212123148,9.453458226842285,2.7905473870479147,84.61054912863139,machine learning,high,concept,high,afternoon,medium,wednesday,Pomodoro
4.807130016175864,1.1146901294329337,9.331554967739752,3.93463452094411,48.01349595180901,operating systems,low,concept,low,morning,medium,sunday,Pomodoro
5.346580268949991,0.5963945963018589,9.070643794032474,6.419388755138089,67.23597770457943,mathematics,medium,exam,medium,morning,high,saturday,Pomodoro
2.292197171037357,1.3220541164687343,7.968645030704648,8.631317460505699,85.1095833055752,algorithms,high,revision,low,morning,high,friday,Deep Work
1.9398020154301734,0.9081240094467615,6.95656254399454,4.432032792236512,51.11609054186408,mathematics,medium,exam,medium,morning,medium,thursday,Pomodoro
2.297469341568954,1.7460342198821637,5.705068002341575,6.322354930012651,72.80421687903208,machine learning,low,revision,high,night,high,wednesday,Pomodoro
2.9808553624684326,0.36049207462228616,4.093644619931565,2.895200038262681,71.11188599900251,operating systems,medium,revision,high,morning,low,friday,Pomodoro
8.754078558249608,0.328079894152826,4.155766110123526,1.809870007146586,57.19284391322903,operating systems,medium,revision,medium,afternoon,low,saturday,Pomodoro
5.078226983306497,0.6304772568020423,9.647317172473944,8.645658995734102,90.62010252516646,algorithms,low,concept,medium,night,medium,friday,Spaced Repetition
5.199947935481561,0.9731333672158766,9.178785495034385,5.0367304709423415,61.81337763206037,general,medium,revision,medium,afternoon,high,sunday,Pomodoro
9.521806577463684,0.5834477743607218,5.3587881500643695,2.1622276365970086,96.76013160034287,machine learning,low,exam,high,afternoon,high,sunday,Pomodoro
3.3944673019541036,1.7806284166413022,9.875349833539666,5.448469252655121,96.2162419019604,dbms,medium,exam,medium,morning,low,monday,Spaced Repetition
3.0527997829294544,0.6340278023018038,5.280907502191811,9.152821956789746,93.94142363280199,algorithms,low,concept,low,afternoon,low,saturday,Spaced Repetition
4.750012449280855,0.4383231074759304,8.324513309665807,6.681603810994578,45.979696813326434,data structures,low,revision,high,afternoon,high,monday,Pomodoro
7.516079129453985,0.37192644811626363,9.457153356173977,8.450833415555564,49.818510479675425,algorithms,high,revision,high,morning,high,friday,Deep Work
7.120511873694076,1.8767574741681219,7.8302291774236465,4.277423783654943,66.96880952049493,machine learning,high,revision,medium,afternoon,high,saturday,Pomodoro
3.110896906732478,0.3855086437740791,7.4485341439324255,3.9529312825763956,89.22070090285183,algorithms,high,exam,low,morning,high,friday,Pomodoro
1.5025439878882696,1.9554470237452872,8.743552771902477,5.411003289728098,45.19524149076101,mathematics,low,exam,low,morning,low,thursday,Spaced Repetition
9.044086843089982,0.5134755492656233,5.441588053673063,3.368732537620804,60.28647947558216,operating systems,high,concept,medium,night,high,saturday,Pomodoro
1.1230988599417973,0.7102664306315813,5.686167557621214,3.3608426514898113,53.35178694993314,general,low,concept,high,morning,low,wednesday,Pomodoro
1.4672005270215656,1.6745625473981167,9.628435580232466,9.943202732947022,47.51605564794791,general,low,revision,medium,afternoon,medium,tuesday,Spaced Repetition
6.353699513167206,1.7011689396444947,4.0533028229729675,1.3296847586465734,75.80346023955181,data structures,medium,exam,medium,morning,low,wednesday,Pomodoro
5.751182780484114,0.5460776657724951,9.450969204719765,5.180802261922874,65.44933654714102,data structures,high,revision,medium,afternoon,high,friday,Pomodoro
9.557574995545613,1.684894981615416,6.327393408738438,6.746108038453265,96.57821136585736,machine learning,high,revision,high,afternoon,high,saturday,Pomodoro
9.023852707584215,0.014806917289782673,8.900920158783212,5.652556987020469,73.55766325871802,mathematics,low,concept,medium,night,high,monday,Pomodoro
7.789259792655483,0.4420702865345698,4.168610101705865,9.81652500189047,98.8234911616416,algorithms,high,exam,high,morning,medium,friday,Spaced Repetition
2.2191275341831265,1.6444479993935812,9.531444332291409,8.116793530067346,52.044696950171776,data structures,low,exam,high,morning,low,thursday,Spaced Repetition
1.6504481102971325,1.7517714427339026,7.145715900248507,4.674400965337833,58.580833861087356,general,low,revision,high,night,low,friday,Pomodoro
8.188742340568007,0.51422932600829,7.7082568724905345,5.140596150621558,86.9464981120116,general,low,concept,medium,afternoon,high,wednesday,Pomodoro
3.0610128313273095,0.40215637558774375,9.44348241445299,3.375700630620333,56.85863403277081,dbms,high,revision,high,night,low,tuesday,Pomodoro
9.270813929503587,1.3398852267275325,4.0806642639004975,2.841629253031179,80.97023596173395,algorithms,low,concept,medium,night,low,thursday,Pomodoro
5.976522042201031,1.3930780447757858,7.580433176679447,2.1046604920715843,97.78687956309278,general,low,concept,high,afternoon,low,friday,Pomodoro
7.317198117387486,0.9018886443524543,7.1336739177336765,5.646958502577772,81.49422266608337,algorithms,high,concept,medium,night,medium,friday,Spaced Repetition
6.221970673214864,1.776215838022944,6.841237881393343,7.7191000642305365,88.28029707133351,mathematics,low,concept,low,night,medium,wednesday,Spaced Repetition
4.0906910242001615,1.4918442389845474,7.756463746336792,4.742158954326123,97.88515196990983,general,low,exam,medium,afternoon,medium,sunday,Pomodoro
9.048052384662222,0.1403932228154272,9.881932436366956,6.5466261122901495,51.00785523813091,dbms,low,concept,medium,morning,high,friday,Pomodoro
3.509538252198475,0.18698472316797954,5.265267043644113,3.1485593072003053,95.05799145530261,general,medium,exam,low,night,high,wednesday,Pomodoro
1.7806894536101732,0.23408916275353908,8.291151223921894,1.6730493036317557,95.0305261074439,dbms,low,concept,low,morning,medium,sunday,Pomodoro
4.248724722836862,1.5669371028766315,9.848421664609695,6.260693638943738,66.76223966005173,algorithms,high,exam,medium,night,low,friday,Spaced Repetition
1.242865322816431,1.7982442013209419,6.0286393805750595,7.6974918623344815,85.5884144260192,dbms,medium,revision,medium,night,low,friday,Spaced Repetition
1.0828510065157868,0.40044187157733213,4.679323899600695,8.584472111855217,55.510375128868716,general,medium,exam,low,night,high,sunday,Pomodoro
3.554615335115229,0.2385991612036249,4.616851370415124,1.6973856112217456,75.59556821052263,dbms,high,concept,high,night,low,tuesday,Pomodoro
5.481442480560457,0.7976732296795115,8.502333562544209,1.658575888912019,45.368702978945045,dbms,medium,exam,medium,morning,medium,sunday,Pomodoro
4.495301899043928,1.1928200531692925,7.004179766771859,9.834495900781896,89.8650644413957,general,medium,concept,low,afternoon,low,tuesday,Spaced Repetition
